Age,MP,PER,TS%,FTr,TRB%,AST%,STL%,USG%,W/L%,Share,Season,MVP_Rank,Awards,Player,Team,prominence_score,fatigue_decay,fatigue_streak,is_defending_mvp,MVP_Category,MVP_Performance_Category
32.0,2107.0,26.7,0.645,0.464,7.6,35.0,1.2,33.8,0.402,0.0,2023,0,"CPOY-10,AS,NBA3",Damian Lillard,POR,0.0,0.14109002976190477,0.0,0,No MVP Votes,Outside Top 5
33.0,2579.0,19.6,0.59,0.403,6.8,28.8,1.3,28.4,0.598,0.0,2024,0,"CPOY-11,AS",Damian Lillard,MIL,0.0,0.14109002976190477,0.0,0,No MVP Votes,Outside Top 5
34.0,2093.0,21.3,0.621,0.396,7.1,29.7,1.6,27.8,0.585,0.0,2025,0,AS,Damian Lillard,MIL,0.0,0.07054501488095238,0.0,0,No MVP Votes,Outside Top 5
23.0,3311.0,18.1,0.516,0.285,5.8,38.2,2.0,25.3,0.366,0.0,1997,0,No awards,Damon Stoudamire,TOR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,1783.0,18.1,0.551,0.441,22.2,2.7,1.4,15.8,0.366,0.0,2005,0,No awards,Dan Gadzuric,MIL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
31.0,2938.0,22.2,0.571,0.471,12.7,10.7,1.4,25.0,0.366,0.0,1980,0,No awards,Dan Issel,DEN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
32.0,2641.0,21.7,0.575,0.561,13.1,8.4,1.4,23.2,0.451,0.0,1981,0,No awards,Dan Issel,DEN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
33.0,2472.0,23.1,0.608,0.53,13.2,9.8,1.2,26.0,0.561,0.004,1982,17,MVP-17,Dan Issel,DEN,0.0,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
34.0,2431.0,21.6,0.573,0.37,12.4,12.6,1.5,25.5,0.549,0.0,1983,0,No awards,Dan Issel,DEN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
35.0,2076.0,21.1,0.561,0.371,13.0,11.6,1.3,26.6,0.463,0.0,1984,0,No awards,Dan Issel,DEN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2588.0,19.7,0.551,0.462,17.3,11.3,1.9,22.8,0.61,0.009,1980,5,"MVP-5,AS,NBA2,DEF1",Dan Roundfield,ATL,0.2,0.0,0.0,0,Top 5,Top 5 (not MVP this year)
27.0,2128.0,20.7,0.575,0.439,17.1,12.1,1.7,22.3,0.378,0.0,1981,0,"AS,DEF2",Dan Roundfield,ATL,0.0,0.2,0.25,0,No MVP Votes,Outside Top 5
28.0,2217.0,19.5,0.527,0.412,18.4,11.9,1.5,24.6,0.512,0.02,1982,11,"MVP-11,AS,DEF1",Dan Roundfield,ATL,0.09090909090909091,0.1,0.0,0,Outside Top 5 (with votes),Outside Top 5
29.0,2811.0,18.8,0.526,0.377,16.6,12.4,1.0,24.2,0.524,0.003,1983,20,"MVP-20,DEF1",Dan Roundfield,ATL,0.0,0.14090909090909093,0.0,0,Outside Top 5 (with votes),Outside Top 5
30.0,2610.0,18.9,0.551,0.468,15.8,11.4,1.2,24.1,0.488,0.0,1984,0,DEF2,Dan Roundfield,ATL,0.0,0.07045454545454546,0.0,0,No MVP Votes,Outside Top 5
23.0,750.0,18.8,0.6,0.273,5.7,21.9,1.5,22.5,0.5,0.0,1991,0,No awards,Dana Barros,SEA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,3318.0,20.9,0.632,0.331,4.8,32.6,2.4,21.2,0.293,0.0,1995,0,"MIP-1,AS",Dana Barros,PHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
30.0,1686.0,18.6,0.583,0.236,5.3,28.4,2.5,20.0,0.439,0.0,1998,0,No awards,Dana Barros,BOS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,1444.0,21.8,0.708,0.372,15.6,7.3,1.0,16.7,0.427,0.0,2022,0,No awards,Daniel Gafford,WAS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,1604.0,19.7,0.739,0.473,15.0,7.5,1.0,15.2,0.427,0.0,2023,0,No awards,Daniel Gafford,WAS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,1226.0,24.7,0.716,0.486,17.2,10.2,0.9,19.5,0.476,0.0,2025,0,No awards,Daniel Gafford,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
30.0,2059.0,21.0,0.633,0.459,10.7,13.2,1.1,23.8,0.585,0.0,2019,0,No awards,Danilo Gallinari,LAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
31.0,1834.0,19.5,0.612,0.365,9.7,10.3,1.1,24.6,0.611,0.0,2020,0,No awards,Danilo Gallinari,OKC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,1417.0,18.7,0.564,0.598,23.7,4.0,1.2,18.0,0.28,0.0,1999,0,No awards,Danny Fortson,DEN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,856.0,20.1,0.602,0.713,24.4,5.6,1.2,21.0,0.427,0.0,2000,0,No awards,Danny Fortson,BOS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2424.0,21.8,0.584,0.36,7.7,13.1,1.4,29.6,0.439,0.0,2009,0,"MIP-1,AS",Danny Granger,IND,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2278.0,19.8,0.564,0.376,8.2,13.6,2.0,28.7,0.39,0.0,2010,0,No awards,Danny Granger,IND,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2062.0,18.6,0.542,0.309,8.4,9.7,1.6,25.9,0.636,0.0,2012,0,No awards,Danny Granger,IND,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2904.0,19.7,0.577,0.321,10.8,15.8,2.3,23.1,0.549,0.001,1992,16,MVP-16,Danny Manning,LAC,0.0,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
26.0,2761.0,19.6,0.565,0.351,10.4,11.7,1.9,27.2,0.5,0.0,1993,0,AS,Danny Manning,LAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
31.0,1794.0,19.8,0.554,0.299,12.8,13.6,2.1,24.1,0.683,0.0,1998,0,6MOY-1,Danny Manning,PHO,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2166.0,18.4,0.64,0.729,16.1,6.2,1.3,18.7,0.659,0.0,1988,0,No awards,Danny Schayes,DEN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2430.0,19.0,0.576,0.205,5.1,39.9,1.8,27.8,0.537,0.0,2022,0,AS,Darius Garland,CLE,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2447.0,18.8,0.587,0.284,4.5,34.1,1.7,26.9,0.622,0.0,2023,0,No awards,Darius Garland,CLE,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2301.0,19.9,0.6,0.217,5.0,32.2,1.9,27.2,0.78,0.0,2025,0,"CPOY-6,AS",Darius Garland,CLE,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
30.0,1502.0,22.2,0.575,0.341,7.0,40.8,3.9,22.9,0.66,0.002,1999,15,"MVP-15,MIP-1,6MOY-1",Darrell Armstrong,ORL,0.06666666666666667,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
31.0,2590.0,19.5,0.542,0.221,5.7,31.4,3.2,23.9,0.5,0.001,2000,13,MVP-13,Darrell Armstrong,ORL,0.07692307692307693,0.06666666666666667,0.0,0,Outside Top 5 (with votes),Outside Top 5
32.0,2767.0,18.6,0.535,0.249,6.9,31.3,2.5,21.0,0.524,0.0,2001,0,No awards,Darrell Armstrong,ORL,0.0,0.11025641025641025,0.0,0,No MVP Votes,Outside Top 5
30.0,2018.0,18.8,0.61,0.226,5.0,26.4,2.3,17.4,0.585,0.0,2018,0,No awards,Darren Collison,IND,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,1731.0,20.2,0.652,0.433,20.7,10.2,1.5,14.9,0.402,0.0,2007,0,6MOY-4,David Lee,NYK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2356.0,18.0,0.606,0.383,17.5,6.7,1.2,15.6,0.28,0.0,2008,0,6MOY-14,David Lee,NYK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2824.0,19.0,0.59,0.347,18.4,10.1,1.4,19.2,0.39,0.0,2009,0,No awards,David Lee,NYK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,3019.0,22.2,0.584,0.262,17.9,17.5,1.4,23.8,0.354,0.0,2010,0,"DPOY-17,AS",David Lee,NYK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2121.0,19.7,0.549,0.304,14.6,13.6,1.3,26.0,0.348,0.0,2012,0,No awards,David Lee,GSW,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
29.0,2907.0,19.2,0.561,0.276,16.8,16.5,1.2,23.2,0.573,0.001,2013,12,"MVP-12,AS,NBA3",David Lee,GSW,0.08333333333333333,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
30.0,2288.0,19.1,0.566,0.302,15.3,10.9,1.0,24.3,0.622,0.0,2014,0,No awards,David Lee,GSW,0.0,0.08333333333333333,0.0,0,No MVP Votes,Outside Top 5
33.0,1477.0,18.5,0.613,0.269,16.9,13.0,1.1,16.9,0.744,0.0,2017,0,No awards,David Lee,SAS,0.0,0.010416666666666666,0.0,0,No MVP Votes,Outside Top 5
24.0,3002.0,26.3,0.597,0.644,18.5,8.7,2.2,26.6,0.683,0.111,1990,6,"MVP-6,ROY-1,AS,NBA3,DEF2",David Robinson,SAS,0.16666666666666666,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
25.0,3095.0,27.4,0.615,0.569,19.0,10.9,2.0,26.6,0.671,0.496,1991,3,"MVP-3,DPOY-2,AS,NBA1,DEF1",David Robinson,SAS,0.3333333333333333,0.16666666666666666,0.0,0,Top 5,Top 5 (not MVP this year)
26.0,2564.0,27.5,0.597,0.522,17.7,11.3,3.1,24.7,0.573,0.351,1992,3,"MVP-3,DPOY-1,AS,NBA1,DEF1",David Robinson,SAS,0.3333333333333333,0.41666666666666663,0.5,0,Top 5,Top 5 (not MVP this year)
27.0,3211.0,24.2,0.569,0.568,17.1,15.0,2.0,26.4,0.598,0.034,1993,6,"MVP-6,DPOY-2,AS,NBA3,DEF2",David Robinson,SAS,0.16666666666666666,0.5416666666666666,1.0,0,Outside Top 5 (with votes),Outside Top 5
28.0,3241.0,30.7,0.577,0.558,14.8,21.6,2.3,32.0,0.671,0.723,1994,2,"MVP-2,DPOY-2,AS,NBA2,DEF2",David Robinson,SAS,0.5,0.4375,0.0,0,Top 5,Top 5 (not MVP this year)
29.0,3074.0,29.1,0.602,0.57,16.2,13.7,2.2,29.9,0.756,0.858,1995,1,"MVP-1,DPOY-4,AS,NBA1,DEF1",David Robinson,SAS,1.0,0.71875,0.5,0,Winner,Unclassified
30.0,3019.0,29.4,0.589,0.597,18.4,14.6,1.9,28.8,0.72,0.508,1996,2,"MVP-2,DPOY-4,AS,NBA1,DEF1",David Robinson,SAS,0.5,1.359375,1.5,1,Top 5,Top 5 (not MVP this year)
32.0,2457.0,27.8,0.581,0.62,18.2,15.9,1.4,29.7,0.683,0.031,1998,7,"MVP-7,DPOY-3,AS,NBA2,DEF2",David Robinson,SAS,0.14285714285714285,0.58984375,0.0,0,Outside Top 5 (with votes),Outside Top 5
33.0,1554.0,24.9,0.564,0.689,17.8,12.1,2.4,23.8,0.74,0.005,1999,12,"MVP-12,DPOY-4",David Robinson,SAS,0.08333333333333333,0.7327008928571428,0.0,0,Outside Top 5 (with votes),Outside Top 5
34.0,2557.0,24.6,0.568,0.496,17.1,10.3,2.0,25.6,0.646,0.0,2000,0,"AS,NBA3",David Robinson,SAS,0.0,0.4496837797619047,0.0,0,No MVP Votes,Outside Top 5
35.0,2371.0,23.7,0.559,0.571,16.5,8.8,1.8,22.8,0.707,0.006,2001,10,"MVP-10,DPOY-5,AS,NBA3",David Robinson,SAS,0.1,0.22484188988095236,0.0,0,Outside Top 5 (with votes),Outside Top 5
36.0,2303.0,20.3,0.562,0.588,16.2,7.0,2.0,19.2,0.707,0.0,2002,0,No awards,David Robinson,SAS,0.0,0.2124209449404762,0.0,0,No MVP Votes,Outside Top 5
26.0,2620.0,19.4,0.571,0.424,5.6,13.2,0.9,27.9,0.451,0.0,1981,0,No awards,David Thompson,DEN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2104.0,18.5,0.585,0.391,7.0,29.2,2.4,20.9,0.402,0.0,1996,0,No awards,David Wesley,BOS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2526.0,19.7,0.554,0.228,12.9,7.2,1.3,23.0,0.463,0.0,2006,0,No awards,David West,NOK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2870.0,19.9,0.535,0.27,13.7,10.6,1.2,26.3,0.683,0.0,2008,0,AS,David West,NOH,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2982.0,18.9,0.54,0.321,13.1,10.9,0.9,26.5,0.598,0.0,2009,0,AS,David West,NOH,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
29.0,2949.0,18.9,0.56,0.279,12.0,13.7,1.3,24.0,0.451,0.0,2010,0,No awards,David West,NOH,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
30.0,2451.0,20.4,0.558,0.314,13.1,12.7,1.5,25.8,0.561,0.0,2011,0,No awards,David West,NOH,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
32.0,2435.0,20.1,0.545,0.312,12.9,16.8,1.6,24.4,0.605,0.0,2013,0,No awards,David West,IND,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
37.0,999.0,20.9,0.6,0.209,13.3,20.5,2.3,21.7,0.707,0.0,2018,0,No awards,David West,GSW,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,921.0,20.0,0.596,0.418,23.1,14.0,1.3,19.7,0.39,0.0,2024,0,No awards,Day'Ron Sharpe,BRK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
21.0,2546.0,18.1,0.544,0.378,6.2,33.2,2.4,24.5,0.476,0.0,2019,0,No awards,De'Aaron Fox,SAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,1634.0,20.6,0.558,0.42,6.8,35.3,2.2,29.8,0.431,0.0,2020,0,No awards,De'Aaron Fox,SAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2036.0,20.7,0.565,0.376,5.5,32.7,2.1,31.0,0.431,0.0,2021,0,No awards,De'Aaron Fox,SAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2435.0,21.8,0.599,0.331,7.2,29.6,1.6,30.1,0.585,0.002,2023,11,"MVP-11,CPOY-1,AS,NBA3",De'Aaron Fox,SAC,0.09090909090909091,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
26.0,2659.0,20.1,0.567,0.273,7.2,25.2,2.7,31.0,0.561,0.0,2024,0,CPOY-12,De'Aaron Fox,SAC,0.0,0.09090909090909091,0.0,0,No MVP Votes,Outside Top 5
25.0,2870.0,18.2,0.63,0.726,21.6,3.7,1.4,12.4,0.695,0.0,2014,0,DPOY-3,DeAndre Jordan,LAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2820.0,21.0,0.638,0.882,24.5,3.2,1.5,13.6,0.683,0.0,2015,0,"DPOY-3,NBA3,DEF1",DeAndre Jordan,LAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2598.0,20.6,0.628,1.219,22.2,5.3,1.0,15.4,0.646,0.0,2016,0,"DPOY-4,NBA1,DEF1",DeAndre Jordan,LAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2570.0,21.8,0.673,0.737,24.2,5.7,1.0,15.3,0.622,0.0,2017,0,"AS,NBA3",DeAndre Jordan,LAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
29.0,2424.0,20.2,0.648,0.54,26.5,7.1,0.8,15.2,0.512,0.0,2018,0,No awards,DeAndre Jordan,LAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
31.0,1234.0,19.9,0.682,0.425,23.5,12.6,0.7,14.1,0.486,0.0,2020,0,No awards,DeAndre Jordan,BRK,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,3017.0,18.4,0.532,0.448,6.6,18.9,1.5,28.0,0.585,0.0,2014,0,AS,DeMar DeRozan,TOR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2804.0,21.5,0.55,0.474,7.1,20.8,1.5,29.8,0.683,0.0,2016,0,AS,DeMar DeRozan,TOR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2620.0,24.0,0.552,0.419,8.3,20.6,1.5,34.3,0.622,0.001,2017,11,"MVP-11,AS,NBA3",DeMar DeRozan,TOR,0.09090909090909091,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
28.0,2711.0,21.0,0.555,0.396,6.5,25.0,1.5,29.6,0.72,0.032,2018,8,"MVP-8,AS,NBA2",DeMar DeRozan,TOR,0.125,0.09090909090909091,0.0,0,Outside Top 5 (with votes),Outside Top 5
29.0,2688.0,19.6,0.542,0.336,9.4,27.6,1.6,27.9,0.585,0.0,2019,0,No awards,DeMar DeRozan,SAS,0.0,0.17045454545454547,0.0,0,No MVP Votes,Outside Top 5
30.0,2316.0,21.6,0.603,0.43,8.7,26.1,1.4,26.3,0.451,0.0,2020,0,No awards,DeMar DeRozan,SAS,0.0,0.08522727272727273,0.0,0,No MVP Votes,Outside Top 5
31.0,2056.0,22.0,0.591,0.478,6.7,32.0,1.3,26.1,0.458,0.0,2021,0,No awards,DeMar DeRozan,SAS,0.0,0.04261363636363637,0.0,0,No MVP Votes,Outside Top 5
32.0,2743.0,23.1,0.59,0.386,8.0,23.3,1.2,31.8,0.561,0.001,2022,10,"MVP-10,AS,NBA2",DeMar DeRozan,CHI,0.1,0.021306818181818184,0.0,0,Outside Top 5 (with votes),Outside Top 5
33.0,2682.0,20.6,0.592,0.401,7.2,22.3,1.5,27.8,0.488,0.0,2023,0,"CPOY-3,AS",DeMar DeRozan,CHI,0.0,0.1106534090909091,0.0,0,No MVP Votes,Outside Top 5
34.0,2989.0,19.7,0.584,0.452,6.4,21.8,1.5,25.8,0.476,0.0,2024,0,CPOY-2,DeMar DeRozan,CHI,0.0,0.05532670454545455,0.0,0,No MVP Votes,Outside Top 5
21.0,1950.0,21.7,0.499,0.373,19.8,9.5,2.4,29.7,0.333,0.0,2012,0,No awards,DeMarcus Cousins,SAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2289.0,20.2,0.524,0.408,18.7,15.3,2.4,28.1,0.341,0.0,2013,0,No awards,DeMarcus Cousins,SAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2298.0,26.1,0.555,0.5,20.4,17.8,2.4,32.7,0.341,0.0,2014,0,No awards,DeMarcus Cousins,SAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2013.0,25.2,0.545,0.508,21.1,20.4,2.3,34.1,0.354,0.0,2015,0,"AS,NBA2",DeMarcus Cousins,SAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2246.0,23.6,0.538,0.498,18.0,17.0,2.2,35.4,0.402,0.0,2016,0,"AS,NBA2",DeMarcus Cousins,SAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
20.0,2183.0,20.5,0.608,0.217,18.5,9.6,1.3,21.2,0.232,0.0,2019,0,ROY-3,Deandre Ayton,PHO,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2115.0,20.3,0.653,0.252,19.5,6.8,1.0,18.2,0.708,0.0,2021,0,No awards,Deandre Ayton,PHO,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,1713.0,21.9,0.656,0.204,18.6,7.6,1.1,21.4,0.78,0.0,2022,0,No awards,Deandre Ayton,PHO,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2035.0,19.9,0.617,0.225,18.1,9.2,0.9,22.9,0.549,0.0,2023,0,No awards,Deandre Ayton,PHO,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,1784.0,18.9,0.587,0.105,19.1,8.8,1.5,21.1,0.256,0.0,2024,0,No awards,Deandre Ayton,POR,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2366.0,22.3,0.533,0.199,12.5,40.6,2.8,27.3,0.415,0.0,2022,0,AS,Dejounte Murray,SAS,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
29.0,2173.0,18.5,0.543,0.114,6.7,16.7,2.2,26.5,0.5,0.0,1994,0,6MOY-1,Dell Curry,CHA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
34.0,864.0,18.7,0.603,0.101,5.9,10.3,2.3,21.9,0.56,0.0,1999,0,6MOY-5,Dell Curry,MIL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
19.0,1294.0,18.1,0.728,0.274,16.0,6.4,1.3,12.6,0.61,0.0,2024,0,ROY-6,Dereck Lively II,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,2150.0,18.8,0.58,0.314,5.8,26.3,3.3,18.5,0.537,0.0,1986,0,No awards,Derek Harper,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2556.0,20.0,0.561,0.236,4.2,33.6,3.1,19.6,0.671,0.0,1987,0,"DPOY-8,DEF2",Derek Harper,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,3032.0,18.1,0.528,0.295,4.4,30.4,2.7,20.6,0.646,0.0,1988,0,No awards,Derek Harper,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2968.0,18.3,0.561,0.252,4.2,30.1,2.9,21.2,0.463,0.0,1989,0,No awards,Derek Harper,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,3007.0,19.8,0.567,0.271,4.6,32.2,3.2,22.0,0.573,0.0,1990,0,"DPOY-3,DEF2",Derek Harper,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
29.0,2879.0,19.4,0.543,0.319,4.6,30.7,2.6,24.2,0.341,0.0,1991,0,DPOY-7,Derek Harper,DAL,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2762.0,19.1,0.592,0.397,8.6,12.1,1.3,25.4,0.378,0.0,1985,0,No awards,Derek Smith,LAC,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,3059.0,20.8,0.595,0.368,4.9,43.6,1.5,23.1,0.659,0.003,2008,12,"MVP-12,NBA2",Deron Williams,UTA,0.08333333333333333,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
24.0,2505.0,21.1,0.573,0.39,4.6,47.8,1.5,24.7,0.585,0.0,2009,0,No awards,Deron Williams,UTA,0.0,0.08333333333333333,0.0,0,No MVP Votes,Outside Top 5
25.0,2802.0,20.6,0.574,0.397,6.4,44.5,1.8,23.8,0.646,0.006,2010,9,"MVP-9,AS,NBA2",Deron Williams,UTA,0.1111111111111111,0.041666666666666664,0.0,0,Outside Top 5 (with votes),Outside Top 5
27.0,1999.0,20.3,0.527,0.317,5.3,46.6,1.8,30.1,0.333,0.0,2012,0,AS,Deron Williams,NJN,0.0,0.06597222222222222,0.0,0,No MVP Votes,Outside Top 5
28.0,2842.0,20.3,0.574,0.328,4.8,37.5,1.4,24.4,0.598,0.0,2013,0,No awards,Deron Williams,BRK,0.0,0.06597222222222222,0.0,0,No MVP Votes,Outside Top 5
24.0,2207.0,19.5,0.57,0.41,14.8,14.1,1.2,25.1,0.488,0.0,1992,0,No awards,Derrick Coleman,NJN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
25.0,2759.0,21.2,0.54,0.425,16.9,16.1,1.7,25.8,0.524,0.0,1993,0,NBA3,Derrick Coleman,NJN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2778.0,21.4,0.534,0.469,16.5,15.6,1.2,25.3,0.549,0.0,1994,0,"AS,NBA3",Derrick Coleman,NJN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,2103.0,19.0,0.525,0.56,15.4,15.8,0.9,26.4,0.366,0.0,1995,0,No awards,Derrick Coleman,NJN,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
32.0,2347.0,18.9,0.541,0.385,15.1,13.5,0.7,25.2,0.598,0.0,2000,0,No awards,Derrick Coleman,CHA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,2201.0,19.0,0.556,0.38,16.7,7.3,1.8,20.8,0.305,0.0,2014,0,No awards,Derrick Favors,UTA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
23.0,2280.0,21.8,0.558,0.362,15.4,9.4,1.4,23.8,0.463,0.0,2015,0,No awards,Derrick Favors,UTA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
24.0,1983.0,21.6,0.551,0.313,14.8,8.9,2.0,23.9,0.488,0.0,2016,0,No awards,Derrick Favors,UTA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
26.0,2153.0,18.8,0.593,0.306,14.6,7.8,1.3,18.5,0.585,0.0,2018,0,No awards,Derrick Favors,UTA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
27.0,1766.0,21.8,0.624,0.368,17.2,8.0,1.5,19.4,0.61,0.0,2019,0,No awards,Derrick Favors,UTA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,1243.0,18.5,0.62,0.209,21.4,9.2,1.1,14.0,0.417,0.0,2020,0,No awards,Derrick Favors,NOP,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
29.0,1039.0,19.7,0.663,0.329,19.2,6.0,1.5,13.0,0.722,0.0,2021,0,No awards,Derrick Favors,UTA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
21.0,2871.0,18.6,0.532,0.246,5.7,30.3,1.0,27.2,0.5,0.0,2010,0,AS,Derrick Rose,CHI,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
22.0,3026.0,23.5,0.55,0.348,6.4,38.7,1.5,32.2,0.756,0.977,2011,1,"MVP-1,AS,NBA1",Derrick Rose,CHI,1.0,0.0,0.0,0,Winner,Unclassified
31.0,1298.0,21.0,0.555,0.185,5.3,40.5,1.5,31.6,0.303,0.0,2020,0,6MOY-7,Derrick Rose,DET,0.0,0.00390625,0.0,0,No MVP Votes,Outside Top 5
24.0,1841.0,19.1,0.606,0.218,8.4,20.8,1.4,26.1,0.622,0.0,2023,0,No awards,Desmond Bane,MEM,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
28.0,2632.0,18.6,0.618,0.649,14.4,16.2,1.1,19.8,0.5,0.0,1991,0,6MOY-1,Detlef Schrempf,IND,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
29.0,2605.0,19.5,0.617,0.477,16.4,17.5,1.2,21.1,0.488,0.001,1992,16,"MVP-16,6MOY-1",Detlef Schrempf,IND,0.0,0.0,0.0,0,Outside Top 5 (with votes),Outside Top 5
30.0,3098.0,19.2,0.571,0.602,13.8,23.2,1.3,22.1,0.5,0.0,1993,0,AS,Detlef Schrempf,IND,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
32.0,2886.0,20.3,0.641,0.523,10.5,16.4,1.6,21.0,0.695,0.0,1995,0,"AS,NBA3",Detlef Schrempf,SEA,0.0,0.0,0.0,0,No MVP Votes,Outside Top 5
